date,state,disease_name,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density,data_confidence,r0_estimate,incubation_days,infectious_days
2026-03-11,Telangana,Disease_X_NRP2026,0,0,0,195,0.0,0,0,65.0,29.3,60.7,1224,probable,2.86,4,6
2026-03-12,Telangana,Disease_X_NRP2026,0,0,0,209,0.0,0,0,64.42,30.9,59.9,1224,probable,2.86,4,6
2026-03-13,Telangana,Disease_X_NRP2026,0,0,0,194,0.0,0,0,64.34,28.6,60.7,1224,probable,2.86,4,6
2026-03-14,Telangana,Disease_X_NRP2026,0,0,0,217,0.0,0,0,64.95,29.6,54.2,1224,probable,2.86,4,6
2026-03-15,Telangana,Disease_X_NRP2026,0,0,0,210,0.0,0,0,64.25,29.8,59.7,1224,probable,2.86,4,6
2026-03-16,Telangana,Disease_X_NRP2026,0,0,0,212,0.0,0,0,62.68,29.6,57.8,1224,probable,2.86,4,6
2026-03-17,Telangana,Disease_X_NRP2026,0,0,0,200,0.0,0,0,66.65,30.6,58.8,1224,probable,2.86,4,6
2026-03-18,Telangana,Disease_X_NRP2026,0,0,0,249,0.0,0,0,67.38,29.6,59.7,1224,probable,2.86,4,6
2026-03-19,Telangana,Disease_X_NRP2026,0,0,0,207,0.0,0,0,65.79,31.3,56.0,1224,probable,2.86,4,6
2026-03-20,Telangana,Disease_X_NRP2026,0,0,0,196,0.0,0,0,69.25,30.6,56.9,1224,probable,2.86,4,6
2026-03-21,Telangana,Disease_X_NRP2026,1,0,0,238,0.0042,0,0,64.31,29.0,59.2,1224,confirmed,2.86,4,6
2026-03-22,Telangana,Disease_X_NRP2026,0,0,0,200,0.0,0,0,66.73,28.5,60.5,1224,probable,2.86,4,6
2026-03-23,Telangana,Disease_X_NRP2026,0,0,0,232,0.0,0,0,66.04,30.1,57.9,1224,probable,2.86,4,6
2026-03-24,Telangana,Disease_X_NRP2026,0,0,0,199,0.0,0,0,63.11,30.1,59.9,1224,probable,2.86,4,6
2026-03-25,Telangana,Disease_X_NRP2026,0,0,0,181,0.0,0,0,65.8,29.5,57.8,1224,probable,2.86,4,6
2026-03-26,Telangana,Disease_X_NRP2026,1,0,0,190,0.0053,0,0,63.1,30.0,57.8,1224,confirmed,2.86,4,6
2026-03-27,Telangana,Disease_X_NRP2026,0,0,0,187,0.0,0,0,65.02,31.4,62.7,1224,probable,2.86,4,6
2026-03-28,Telangana,Disease_X_NRP2026,0,0,0,186,0.0,0,0,68.72,31.4,60.6,1224,probable,2.86,4,6
2026-03-29,Telangana,Disease_X_NRP2026,1,0,0,200,0.005,0,0,64.44,29.3,56.7,1224,confirmed,2.86,4,6
2026-03-30,Telangana,Disease_X_NRP2026,0,0,0,203,0.0,0,0,67.22,28.8,59.6,1224,probable,2.86,4,6
2026-03-31,Telangana,Disease_X_NRP2026,0,0,0,209,0.0,0,0,65.79,31.2,55.7,1224,probable,2.86,4,6
2026-04-01,Telangana,Disease_X_NRP2026,0,0,0,206,0.0,0,0,66.76,32.5,60.6,1224,probable,2.86,4,6
2026-04-02,Telangana,Disease_X_NRP2026,0,0,0,203,0.0,0,0,65.95,31.0,58.1,1224,probable,2.86,4,6
2026-04-03,Telangana,Disease_X_NRP2026,0,0,0,211,0.0,0,0,63.51,31.8,58.3,1224,probable,2.86,4,6
2026-04-04,Telangana,Disease_X_NRP2026,0,0,0,193,0.0,0,0,65.04,30.4,59.5,1224,probable,2.86,4,6
2026-04-05,Telangana,Disease_X_NRP2026,0,0,0,199,0.0,0,0,64.74,32.7,55.8,1224,probable,2.86,4,6
2026-04-06,Telangana,Disease_X_NRP2026,1,0,0,222,0.0045,0,0,64.89,31.4,58.0,1224,confirmed,2.86,4,6
2026-04-07,Telangana,Disease_X_NRP2026,4,0,0,182,0.022,0,0,63.55,30.5,62.5,1224,confirmed,2.86,4,6
2026-04-08,Telangana,Disease_X_NRP2026,2,0,0,170,0.0118,0,0,64.27,31.9,61.3,1224,confirmed,2.86,4,6
2026-04-09,Telangana,Disease_X_NRP2026,4,0,0,224,0.0179,0,0,64.64,32.4,61.4,1224,confirmed,2.86,4,6
2026-04-10,Telangana,Disease_X_NRP2026,0,0,0,231,0.0,0,0,63.2,30.8,57.5,1224,probable,2.86,4,6
2026-04-11,Telangana,Disease_X_NRP2026,2,0,0,177,0.0113,0,0,62.92,31.2,55.9,1224,confirmed,2.86,4,6
2026-04-12,Telangana,Disease_X_NRP2026,3,0,0,186,0.0161,0,0,67.89,32.7,61.7,1224,confirmed,2.86,4,6
2026-04-13,Telangana,Disease_X_NRP2026,3,1,0,203,0.0148,0,0,65.35,32.2,62.2,1224,confirmed,2.86,4,6
2026-04-14,Telangana,Disease_X_NRP2026,6,0,0,207,0.029,0,0,65.79,31.6,60.6,1224,confirmed,2.86,4,6
2026-04-15,Telangana,Disease_X_NRP2026,4,0,0,185,0.0216,0,0,65.33,31.7,59.5,1224,confirmed,2.86,4,6
2026-04-16,Telangana,Disease_X_NRP2026,4,0,0,188,0.0213,0,0,65.51,31.2,60.3,1224,confirmed,2.86,4,6
2026-04-17,Telangana,Disease_X_NRP2026,5,0,0,181,0.0276,0,0,64.44,31.1,56.0,1224,confirmed,2.86,4,6
2026-04-18,Telangana,Disease_X_NRP2026,3,0,0,191,0.0157,0,0,63.96,31.2,62.7,1224,confirmed,2.86,4,6
2026-04-19,Telangana,Disease_X_NRP2026,2,0,0,199,0.0101,0,0,66.9,31.3,60.3,1224,confirmed,2.86,4,6
2026-04-20,Telangana,Disease_X_NRP2026,6,0,0,191,0.0314,0,0,65.86,30.6,61.6,1224,confirmed,2.86,4,6
2026-04-21,Telangana,Disease_X_NRP2026,6,0,0,197,0.0305,0,0,66.72,31.0,59.5,1224,confirmed,2.86,4,6
2026-04-22,Telangana,Disease_X_NRP2026,9,0,0,221,0.0407,1,0,62.88,32.1,59.2,1224,confirmed,2.86,4,6
2026-04-23,Telangana,Disease_X_NRP2026,6,0,0,168,0.0357,0,0,66.23,28.9,60.8,1224,confirmed,2.86,4,6
2026-04-24,Telangana,Disease_X_NRP2026,7,0,0,209,0.0335,0,0,61.01,30.7,60.0,1224,confirmed,2.86,4,6
2026-04-25,Telangana,Disease_X_NRP2026,9,0,0,197,0.0457,1,0,65.88,31.1,58.6,1224,confirmed,2.86,4,6
2026-04-26,Telangana,Disease_X_NRP2026,5,1,0,237,0.0211,0,0,64.63,31.1,59.7,1224,confirmed,2.86,4,6
2026-04-27,Telangana,Disease_X_NRP2026,7,0,0,177,0.0395,1,0,64.79,31.6,56.1,1224,confirmed,2.86,4,6
2026-04-28,Telangana,Disease_X_NRP2026,10,1,0,237,0.0422,1,0,65.83,33.4,59.6,1224,confirmed,2.86,4,6
2026-04-29,Telangana,Disease_X_NRP2026,8,0,0,193,0.0415,1,0,63.56,30.1,62.4,1224,confirmed,2.86,4,6
2026-04-30,Telangana,Disease_X_NRP2026,10,0,0,164,0.061,1,0,66.54,31.3,62.7,1224,confirmed,2.86,4,6
2026-05-01,Telangana,Disease_X_NRP2026,2,1,0,142,0.0141,0,0,66.33,32.3,58.4,1224,confirmed,2.86,4,6
2026-05-02,Telangana,Disease_X_NRP2026,7,0,0,184,0.038,0,0,67.43,33.1,61.9,1224,confirmed,2.86,4,6
2026-05-03,Telangana,Disease_X_NRP2026,7,0,0,185,0.0378,1,0,63.42,33.1,60.9,1224,confirmed,2.86,4,6
2026-05-04,Telangana,Disease_X_NRP2026,7,0,0,178,0.0393,1,0,66.68,30.8,60.3,1224,confirmed,2.86,4,6
2026-05-05,Telangana,Disease_X_NRP2026,15,0,0,199,0.0754,2,0,62.06,32.2,60.5,1224,confirmed,2.86,4,6
2026-05-06,Telangana,Disease_X_NRP2026,14,2,0,223,0.0628,2,0,66.54,31.2,57.3,1224,confirmed,2.86,4,6
2026-05-07,Telangana,Disease_X_NRP2026,16,1,0,184,0.087,2,0,66.04,31.9,61.9,1224,confirmed,2.86,4,6
2026-05-08,Telangana,Disease_X_NRP2026,11,2,0,224,0.0491,1,0,62.88,32.2,63.9,1224,confirmed,2.86,4,6
2026-05-09,Telangana,Disease_X_NRP2026,17,0,0,232,0.0733,2,0,63.91,31.5,59.9,1224,confirmed,2.86,4,6
2026-05-10,Telangana,Disease_X_NRP2026,15,1,0,207,0.0725,1,0,66.15,32.5,61.4,1224,confirmed,2.86,4,6
2026-05-11,Telangana,Disease_X_NRP2026,22,0,0,297,0.0741,3,0,65.0,32.3,58.0,1224,confirmed,2.86,4,6
2026-05-12,Telangana,Disease_X_NRP2026,15,0,0,200,0.075,2,0,64.89,31.9,61.2,1224,confirmed,2.86,4,6
2026-05-13,Telangana,Disease_X_NRP2026,15,0,0,196,0.0765,2,0,62.37,31.7,63.6,1224,confirmed,2.86,4,6
2026-05-14,Telangana,Disease_X_NRP2026,20,2,0,301,0.0664,3,0,63.93,33.1,64.7,1224,confirmed,2.86,4,6
2026-05-15,Telangana,Disease_X_NRP2026,20,1,0,245,0.0816,3,0,66.33,30.6,60.9,1224,confirmed,2.86,4,6
2026-05-16,Telangana,Disease_X_NRP2026,21,0,0,160,0.1312,2,0,64.94,30.7,61.3,1224,confirmed,2.86,4,6
2026-05-17,Telangana,Disease_X_NRP2026,20,0,0,212,0.0943,3,0,65.77,32.6,62.9,1224,confirmed,2.86,4,6
2026-05-18,Telangana,Disease_X_NRP2026,30,0,0,340,0.0882,4,0,67.75,33.1,62.4,1224,confirmed,2.86,4,6
2026-05-19,Telangana,Disease_X_NRP2026,39,2,0,447,0.0872,5,1,61.62,31.7,61.9,1224,confirmed,2.86,4,6
2026-05-20,Telangana,Disease_X_NRP2026,46,1,0,306,0.1503,5,1,67.18,31.9,62.4,1224,confirmed,2.86,4,6
2026-05-21,Telangana,Disease_X_NRP2026,42,3,0,499,0.0842,6,2,63.31,32.4,61.9,1224,confirmed,2.86,4,6
2026-05-22,Telangana,Disease_X_NRP2026,31,0,0,415,0.0747,4,1,63.77,33.2,62.2,1224,confirmed,2.86,4,6
2026-05-23,Telangana,Disease_X_NRP2026,37,1,0,577,0.0641,7,2,65.16,31.5,59.6,1224,confirmed,2.86,4,6
2026-05-24,Telangana,Disease_X_NRP2026,46,1,0,404,0.1139,5,1,65.39,33.3,64.1,1224,confirmed,2.86,4,6
2026-05-25,Telangana,Disease_X_NRP2026,52,1,0,577,0.0901,8,2,62.99,32.7,63.3,1224,confirmed,2.86,4,6
2026-05-26,Telangana,Disease_X_NRP2026,50,1,0,563,0.0888,7,2,60.67,31.2,63.6,1224,confirmed,2.86,4,6
2026-05-27,Telangana,Disease_X_NRP2026,34,3,0,310,0.1097,5,1,63.92,33.3,63.4,1224,confirmed,2.86,4,6
2026-05-28,Telangana,Disease_X_NRP2026,49,1,0,573,0.0855,6,1,60.68,33.1,62.0,1224,confirmed,2.86,4,6
2026-05-29,Telangana,Disease_X_NRP2026,67,3,0,755,0.0887,9,1,61.12,31.8,62.9,1224,confirmed,2.86,4,6
2026-05-30,Telangana,Disease_X_NRP2026,68,1,0,644,0.1056,12,3,63.61,32.1,63.9,1224,confirmed,2.86,4,6
2026-05-31,Telangana,Disease_X_NRP2026,73,0,0,686,0.1064,13,2,62.37,31.9,60.5,1224,confirmed,2.86,4,6
2026-06-01,Telangana,Disease_X_NRP2026,70,2,0,850,0.0824,11,2,61.4,32.7,62.8,1224,confirmed,2.86,4,6
2026-06-02,Telangana,Disease_X_NRP2026,83,1,0,979,0.0848,12,2,63.95,33.6,67.7,1224,confirmed,2.86,4,6
2026-06-03,Telangana,Disease_X_NRP2026,77,4,0,1089,0.0707,10,2,63.77,32.9,62.4,1224,confirmed,2.86,4,6
2026-06-04,Telangana,Disease_X_NRP2026,103,3,0,1358,0.0758,19,3,63.88,32.9,66.6,1224,confirmed,2.86,4,6
2026-06-05,Telangana,Disease_X_NRP2026,113,1,0,973,0.1161,22,4,63.69,33.1,64.9,1224,confirmed,2.86,4,6
2026-06-06,Telangana,Disease_X_NRP2026,112,1,0,1377,0.0813,17,5,61.16,31.6,64.6,1224,confirmed,2.86,4,6
2026-06-07,Telangana,Disease_X_NRP2026,105,1,0,1520,0.0691,13,3,62.35,32.2,63.3,1224,confirmed,2.86,4,6
2026-03-01,Delhi,Disease_X_NRP2026,0,0,0,195,0.0,0,0,63.41,32.0,47.8,862,probable,2.37,4,6
2026-03-02,Delhi,Disease_X_NRP2026,0,0,0,173,0.0,0,0,66.25,33.2,46.2,862,probable,2.37,4,6
2026-03-03,Delhi,Disease_X_NRP2026,0,0,0,226,0.0,0,0,64.49,31.8,47.8,862,probable,2.37,4,6
2026-03-04,Delhi,Disease_X_NRP2026,0,0,0,213,0.0,0,0,65.5,32.0,46.6,862,probable,2.37,4,6
2026-03-05,Delhi,Disease_X_NRP2026,0,0,0,217,0.0,0,0,64.02,32.9,49.6,862,probable,2.37,4,6
2026-03-06,Delhi,Disease_X_NRP2026,0,0,0,184,0.0,0,0,65.1,32.6,48.2,862,probable,2.37,4,6
2026-03-07,Delhi,Disease_X_NRP2026,0,0,0,213,0.0,0,0,65.59,32.3,50.2,862,probable,2.37,4,6
2026-03-08,Delhi,Disease_X_NRP2026,0,0,0,205,0.0,0,0,66.39,30.4,45.9,862,probable,2.37,4,6
2026-03-09,Delhi,Disease_X_NRP2026,0,0,0,223,0.0,0,0,69.32,34.0,46.5,862,probable,2.37,4,6
2026-03-10,Delhi,Disease_X_NRP2026,0,0,0,195,0.0,0,0,66.2,32.8,48.9,862,probable,2.37,4,6
2026-03-11,Delhi,Disease_X_NRP2026,0,0,0,203,0.0,0,0,65.75,31.0,45.6,862,probable,2.37,4,6
2026-03-12,Delhi,Disease_X_NRP2026,0,0,0,200,0.0,0,0,67.69,32.2,46.0,862,probable,2.37,4,6
2026-03-13,Delhi,Disease_X_NRP2026,0,0,0,174,0.0,0,0,66.45,31.7,46.0,862,probable,2.37,4,6
2026-03-14,Delhi,Disease_X_NRP2026,0,0,0,208,0.0,0,0,64.6,31.6,48.9,862,probable,2.37,4,6
2026-03-15,Delhi,Disease_X_NRP2026,0,0,0,212,0.0,0,0,65.09,32.2,47.8,862,probable,2.37,4,6
2026-03-16,Delhi,Disease_X_NRP2026,0,0,0,187,0.0,0,0,66.18,31.5,50.2,862,probable,2.37,4,6
2026-03-17,Delhi,Disease_X_NRP2026,0,0,0,179,0.0,0,0,65.79,31.3,43.6,862,probable,2.37,4,6
2026-03-18,Delhi,Disease_X_NRP2026,0,0,0,173,0.0,0,0,63.62,32.6,48.2,862,probable,2.37,4,6
2026-03-19,Delhi,Disease_X_NRP2026,0,0,0,205,0.0,0,0,64.56,31.4,48.2,862,probable,2.37,4,6
2026-03-20,Delhi,Disease_X_NRP2026,0,0,0,202,0.0,0,0,67.08,31.7,49.7,862,probable,2.37,4,6
2026-03-21,Delhi,Disease_X_NRP2026,0,0,0,233,0.0,0,0,66.26,32.4,49.0,862,probable,2.37,4,6
2026-03-22,Delhi,Disease_X_NRP2026,0,0,0,199,0.0,0,0,64.51,32.5,46.0,862,probable,2.37,4,6
2026-03-23,Delhi,Disease_X_NRP2026,0,0,0,230,0.0,0,0,67.48,32.1,46.5,862,probable,2.37,4,6
2026-03-24,Delhi,Disease_X_NRP2026,0,0,0,195,0.0,0,0,64.91,32.1,49.5,862,probable,2.37,4,6
2026-03-25,Delhi,Disease_X_NRP2026,1,0,0,186,0.0054,0,0,63.77,33.9,49.4,862,confirmed,2.37,4,6
2026-03-26,Delhi,Disease_X_NRP2026,0,0,0,182,0.0,0,0,66.8,32.3,49.5,862,probable,2.37,4,6
2026-03-27,Delhi,Disease_X_NRP2026,0,0,0,194,0.0,0,0,64.26,32.5,46.9,862,probable,2.37,4,6
2026-03-28,Delhi,Disease_X_NRP2026,0,0,0,220,0.0,0,0,64.77,31.6,46.5,862,probable,2.37,4,6
2026-03-29,Delhi,Disease_X_NRP2026,0,0,0,171,0.0,0,0,63.74,31.7,49.6,862,probable,2.37,4,6
2026-03-30,Delhi,Disease_X_NRP2026,1,0,0,182,0.0055,0,0,64.33,32.4,42.6,862,confirmed,2.37,4,6
2026-03-31,Delhi,Disease_X_NRP2026,0,0,0,203,0.0,0,0,69.39,33.6,48.9,862,probable,2.37,4,6
2026-04-01,Delhi,Disease_X_NRP2026,1,0,0,206,0.0049,0,0,68.44,33.3,48.8,862,confirmed,2.37,4,6
2026-04-02,Delhi,Disease_X_NRP2026,0,0,0,165,0.0,0,0,65.3,32.8,48.7,862,probable,2.37,4,6
2026-04-03,Delhi,Disease_X_NRP2026,0,0,0,197,0.0,0,0,65.31,34.2,48.6,862,probable,2.37,4,6
2026-04-04,Delhi,Disease_X_NRP2026,0,0,0,158,0.0,0,0,68.86,32.9,47.7,862,probable,2.37,4,6
2026-04-05,Delhi,Disease_X_NRP2026,0,0,0,151,0.0,0,0,63.29,33.3,46.2,862,probable,2.37,4,6
2026-04-06,Delhi,Disease_X_NRP2026,1,0,0,176,0.0057,0,0,67.65,33.4,45.1,862,confirmed,2.37,4,6
2026-04-07,Delhi,Disease_X_NRP2026,0,0,0,204,0.0,0,0,67.15,33.9,48.7,862,probable,2.37,4,6
2026-04-08,Delhi,Disease_X_NRP2026,1,0,0,232,0.0043,0,0,66.34,33.1,44.4,862,confirmed,2.37,4,6
2026-04-09,Delhi,Disease_X_NRP2026,2,0,0,200,0.01,0,0,63.04,33.2,46.0,862,confirmed,2.37,4,6
2026-04-10,Delhi,Disease_X_NRP2026,0,0,0,206,0.0,0,0,65.39,33.7,49.3,862,probable,2.37,4,6
2026-04-11,Delhi,Disease_X_NRP2026,2,0,0,218,0.0092,0,0,65.16,32.4,45.4,862,confirmed,2.37,4,6
2026-04-12,Delhi,Disease_X_NRP2026,1,0,0,200,0.005,0,0,68.18,31.8,45.2,862,confirmed,2.37,4,6
2026-04-13,Delhi,Disease_X_NRP2026,4,0,0,185,0.0216,0,0,67.01,32.4,47.2,862,confirmed,2.37,4,6
2026-04-14,Delhi,Disease_X_NRP2026,0,0,0,181,0.0,0,0,66.0,34.6,47.8,862,probable,2.37,4,6
2026-04-15,Delhi,Disease_X_NRP2026,3,0,0,186,0.0161,0,0,65.67,34.1,52.3,862,confirmed,2.37,4,6
2026-04-16,Delhi,Disease_X_NRP2026,4,0,0,173,0.0231,0,0,68.24,33.9,47.1,862,confirmed,2.37,4,6
2026-04-17,Delhi,Disease_X_NRP2026,2,0,0,216,0.0093,0,0,64.84,34.1,45.4,862,confirmed,2.37,4,6
2026-04-18,Delhi,Disease_X_NRP2026,5,0,0,204,0.0245,0,0,65.77,33.9,50.1,862,confirmed,2.37,4,6
2026-04-19,Delhi,Disease_X_NRP2026,3,0,0,204,0.0147,0,0,64.22,32.5,47.8,862,confirmed,2.37,4,6
2026-04-20,Delhi,Disease_X_NRP2026,2,0,0,233,0.0086,0,0,64.86,33.9,47.6,862,confirmed,2.37,4,6
2026-04-21,Delhi,Disease_X_NRP2026,4,0,0,194,0.0206,0,0,64.27,32.2,46.8,862,confirmed,2.37,4,6
2026-04-22,Delhi,Disease_X_NRP2026,5,2,0,195,0.0256,0,0,65.63,32.8,48.9,862,confirmed,2.37,4,6
2026-04-23,Delhi,Disease_X_NRP2026,1,0,0,194,0.0052,0,0,65.98,33.5,47.9,862,confirmed,2.37,4,6
2026-04-24,Delhi,Disease_X_NRP2026,2,0,0,209,0.0096,0,0,66.83,33.4,50.5,862,confirmed,2.37,4,6
2026-04-25,Delhi,Disease_X_NRP2026,6,0,0,192,0.0312,1,0,67.21,32.8,46.4,862,confirmed,2.37,4,6
2026-04-26,Delhi,Disease_X_NRP2026,1,0,0,245,0.0041,0,0,64.49,34.0,45.3,862,confirmed,2.37,4,6
2026-04-27,Delhi,Disease_X_NRP2026,6,0,0,177,0.0339,0,0,65.63,32.7,47.6,862,confirmed,2.37,4,6
2026-04-28,Delhi,Disease_X_NRP2026,3,1,0,215,0.014,0,0,67.17,35.4,49.0,862,confirmed,2.37,4,6
2026-04-29,Delhi,Disease_X_NRP2026,8,0,0,178,0.0449,1,0,65.94,32.7,45.4,862,confirmed,2.37,4,6
2026-04-30,Delhi,Disease_X_NRP2026,1,1,0,198,0.0051,0,0,65.79,31.7,49.9,862,confirmed,2.37,4,6
2026-05-01,Delhi,Disease_X_NRP2026,4,1,0,185,0.0216,0,0,63.59,34.4,48.6,862,confirmed,2.37,4,6
2026-05-02,Delhi,Disease_X_NRP2026,4,0,0,188,0.0213,0,0,65.62,34.5,48.3,862,confirmed,2.37,4,6
2026-05-03,Delhi,Disease_X_NRP2026,3,0,0,208,0.0144,0,0,66.64,32.8,48.6,862,confirmed,2.37,4,6
2026-05-04,Delhi,Disease_X_NRP2026,7,0,0,247,0.0283,1,0,66.83,34.5,49.2,862,confirmed,2.37,4,6
2026-05-05,Delhi,Disease_X_NRP2026,8,0,0,214,0.0374,1,0,65.65,33.4,49.6,862,confirmed,2.37,4,6
2026-05-06,Delhi,Disease_X_NRP2026,11,0,0,205,0.0537,1,0,64.71,33.6,51.1,862,confirmed,2.37,4,6
2026-05-07,Delhi,Disease_X_NRP2026,8,0,0,192,0.0417,1,0,61.74,35.7,49.5,862,confirmed,2.37,4,6
2026-05-08,Delhi,Disease_X_NRP2026,9,1,0,236,0.0381,1,0,66.29,34.6,48.6,862,confirmed,2.37,4,6
2026-05-09,Delhi,Disease_X_NRP2026,8,0,0,213,0.0376,1,0,65.16,34.5,53.6,862,confirmed,2.37,4,6
2026-05-10,Delhi,Disease_X_NRP2026,9,0,0,219,0.0411,1,0,65.51,35.5,48.9,862,confirmed,2.37,4,6
2026-05-11,Delhi,Disease_X_NRP2026,7,0,0,192,0.0365,0,0,66.81,34.9,50.3,862,confirmed,2.37,4,6
2026-05-12,Delhi,Disease_X_NRP2026,8,0,0,192,0.0417,1,0,64.45,33.0,48.5,862,confirmed,2.37,4,6
2026-05-13,Delhi,Disease_X_NRP2026,9,0,0,185,0.0486,1,0,67.28,35.3,47.9,862,confirmed,2.37,4,6
2026-05-14,Delhi,Disease_X_NRP2026,15,1,0,177,0.0847,2,0,66.44,34.0,47.8,862,confirmed,2.37,4,6
2026-05-15,Delhi,Disease_X_NRP2026,7,0,0,222,0.0315,0,0,63.95,33.3,50.9,862,confirmed,2.37,4,6
2026-05-16,Delhi,Disease_X_NRP2026,13,1,0,188,0.0691,2,0,66.4,34.8,45.3,862,confirmed,2.37,4,6
2026-05-17,Delhi,Disease_X_NRP2026,8,0,0,222,0.036,1,0,64.77,35.6,50.3,862,confirmed,2.37,4,6
2026-05-18,Delhi,Disease_X_NRP2026,20,1,0,228,0.0877,3,0,64.95,33.7,52.3,862,confirmed,2.37,4,6
2026-05-19,Delhi,Disease_X_NRP2026,15,0,0,215,0.0698,2,0,63.88,34.8,50.1,862,confirmed,2.37,4,6
2026-05-20,Delhi,Disease_X_NRP2026,8,0,0,185,0.0432,1,0,64.09,33.6,49.2,862,confirmed,2.37,4,6
2026-05-21,Delhi,Disease_X_NRP2026,19,0,0,225,0.0844,2,0,64.25,34.0,52.0,862,confirmed,2.37,4,6
2026-05-22,Delhi,Disease_X_NRP2026,19,1,0,197,0.0964,2,0,66.04,34.1,52.2,862,confirmed,2.37,4,6
2026-05-23,Delhi,Disease_X_NRP2026,18,1,0,172,0.1047,2,0,64.21,35.1,49.9,862,confirmed,2.37,4,6
2026-05-24,Delhi,Disease_X_NRP2026,18,0,0,200,0.09,2,0,64.51,35.2,49.1,862,confirmed,2.37,4,6
2026-05-25,Delhi,Disease_X_NRP2026,21,0,0,206,0.1019,2,0,66.54,34.0,51.0,862,confirmed,2.37,4,6
2026-05-26,Delhi,Disease_X_NRP2026,20,1,0,217,0.0922,3,0,61.9,35.1,47.7,862,confirmed,2.37,4,6
2026-05-27,Delhi,Disease_X_NRP2026,15,1,0,226,0.0664,2,0,65.88,34.8,50.3,862,confirmed,2.37,4,6
2026-05-28,Delhi,Disease_X_NRP2026,27,1,0,226,0.1195,5,1,64.58,33.6,46.3,862,confirmed,2.37,4,6
2026-05-29,Delhi,Disease_X_NRP2026,30,1,0,246,0.122,4,1,64.41,34.3,47.6,862,confirmed,2.37,4,6
2026-05-30,Delhi,Disease_X_NRP2026,20,1,0,192,0.1042,3,0,63.51,34.8,51.1,862,confirmed,2.37,4,6
2026-05-31,Delhi,Disease_X_NRP2026,27,2,0,256,0.1055,4,1,67.77,33.4,49.4,862,confirmed,2.37,4,6
2026-06-01,Delhi,Disease_X_NRP2026,30,3,0,259,0.1158,5,1,67.43,34.2,53.1,862,confirmed,2.37,4,6
2026-06-02,Delhi,Disease_X_NRP2026,30,1,0,412,0.0728,5,1,63.35,35.3,52.0,862,confirmed,2.37,4,6
2026-06-03,Delhi,Disease_X_NRP2026,33,1,0,342,0.0965,4,1,65.05,34.3,49.4,862,confirmed,2.37,4,6
2026-06-04,Delhi,Disease_X_NRP2026,32,1,0,288,0.1111,4,1,62.63,34.7,52.3,862,confirmed,2.37,4,6
2026-06-05,Delhi,Disease_X_NRP2026,43,1,0,501,0.0858,6,1,64.98,34.1,52.4,862,confirmed,2.37,4,6
2026-06-06,Delhi,Disease_X_NRP2026,36,1,0,422,0.0853,5,1,63.64,35.0,52.2,862,confirmed,2.37,4,6
2026-06-07,Delhi,Disease_X_NRP2026,43,1,0,371,0.1159,7,1,65.82,33.5,51.4,862,confirmed,2.37,4,6
2026-03-01,West Bengal,Disease_X_NRP2026,0,0,0,194,0.0,0,0,62.27,29.3,73.9,921,probable,2.53,4,6
2026-03-02,West Bengal,Disease_X_NRP2026,0,0,0,164,0.0,0,0,65.8,29.2,77.8,921,probable,2.53,4,6
2026-03-03,West Bengal,Disease_X_NRP2026,0,0,0,209,0.0,0,0,65.01,29.7,74.3,921,probable,2.53,4,6
2026-03-04,West Bengal,Disease_X_NRP2026,0,0,0,211,0.0,0,0,63.85,29.5,77.4,921,probable,2.53,4,6
2026-03-05,West Bengal,Disease_X_NRP2026,0,0,0,202,0.0,0,0,65.32,29.5,69.2,921,probable,2.53,4,6
2026-03-06,West Bengal,Disease_X_NRP2026,0,0,0,204,0.0,0,0,64.9,30.6,73.6,921,probable,2.53,4,6
2026-03-07,West Bengal,Disease_X_NRP2026,0,0,0,165,0.0,0,0,65.95,28.8,75.0,921,probable,2.53,4,6
2026-03-08,West Bengal,Disease_X_NRP2026,0,0,0,176,0.0,0,0,65.36,29.5,74.4,921,probable,2.53,4,6
2026-03-09,West Bengal,Disease_X_NRP2026,0,0,0,197,0.0,0,0,63.84,28.0,73.6,921,probable,2.53,4,6
2026-03-10,West Bengal,Disease_X_NRP2026,0,0,0,162,0.0,0,0,65.79,29.4,75.7,921,probable,2.53,4,6
2026-03-11,West Bengal,Disease_X_NRP2026,0,0,0,204,0.0,0,0,62.96,29.2,77.9,921,probable,2.53,4,6
2026-03-12,West Bengal,Disease_X_NRP2026,0,0,0,172,0.0,0,0,65.95,30.4,72.3,921,probable,2.53,4,6
2026-03-13,West Bengal,Disease_X_NRP2026,0,0,0,209,0.0,0,0,68.55,28.1,74.5,921,probable,2.53,4,6
2026-03-14,West Bengal,Disease_X_NRP2026,0,0,0,194,0.0,0,0,62.85,29.7,77.9,921,probable,2.53,4,6
2026-03-15,West Bengal,Disease_X_NRP2026,0,0,0,261,0.0,0,0,65.01,29.7,74.9,921,probable,2.53,4,6
2026-03-16,West Bengal,Disease_X_NRP2026,0,0,0,238,0.0,0,0,62.14,30.0,73.5,921,probable,2.53,4,6
2026-03-17,West Bengal,Disease_X_NRP2026,0,0,0,222,0.0,0,0,67.56,29.7,69.3,921,probable,2.53,4,6
2026-03-18,West Bengal,Disease_X_NRP2026,0,0,0,198,0.0,0,0,64.14,27.9,75.4,921,probable,2.53,4,6
